#1001001,1,-1,6,89000155,,,231,1604,-253,-28,,,,,,,
#1001001,1,-1,6,89000156,,,231,1487,-1120,-36,,,,,,,
#1001001,1,-1,6,89000013,,,231,817,-71,-16,,,,,,,
#1001001,1,-1,6,89000056,,,231,783,-82,-14,,,,,,,
#1001001,1,-1,6,89100001,,,231,2402,2177,295,,,,,,,
#1001001,1,-1,6,89100002,,,231,2091,2580,292,,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,89000079,,,231,1385,-1084,-41,,,,,,,
#1001001,1,-1,6,89000077,,,231,1570,-324,-30,,,,,,,
#1001001,1,-1,6,89000075,,,231,-238,154,-34,,,,,,,
#1001001,1,-1,6,89000071,,,231,-3088,-2612,-7,,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,3,-1,6,89000081,,,231,386,1134,-1,,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,89000104,,,231,596,465,-17,,,,,,,
#1001001,1,-1,6,89000105,,,231,-102,384,-17,,,,,,,
#1001001,1,-1,6,89000106,,,231,-108,-143,-17,,,,,,,
#1001001,1,-1,6,89000107,,,231,2084,-717,20,,,,,,,
#1001001,1,-1,6,89000108,,,231,2104,1261,6,,,,,,,
#1001001,1,-1,6,89000109,,,231,2041,-2027,21,,,,,,,
#1001001,1,-1,6,89000110,,,231,1294,1823,16,,,,,,,
#1001001,1,-1,6,89000111,,,231,-213,-891,-13,,,,,,,
1001001,1,-1,6,89143001,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143002,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143003,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143004,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143005,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143006,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143007,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143008,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143009,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143010,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143011,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143012,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143013,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143014,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143015,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143016,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143017,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143018,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143019,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143020,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143021,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143022,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143023,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143024,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143025,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143026,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143027,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143028,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143029,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143030,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143031,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143032,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143033,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143034,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143035,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143036,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143037,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143038,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143039,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143040,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143041,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143042,,,231,439,-478,-34,,,,,,,
1001001,1,-1,6,89143501,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143502,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143503,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143504,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143505,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143506,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143507,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143508,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143509,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143510,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143511,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143512,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143513,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143514,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143515,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143516,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143517,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143518,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143519,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143520,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143521,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143522,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143523,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143524,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143525,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143526,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143527,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143528,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143529,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143530,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143531,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143532,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143533,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143534,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143535,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143536,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143537,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143538,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143539,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143540,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143541,,,231,250,-461,-35,,,,,,,
1001001,1,-1,6,89143542,,,231,250,-461,-35,,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,89000009,,,966,2849,-1349,17,20,,,,,,
1001001,1,-1,6,80000014,,,231,2984,3156,292,50,,,,,,
1001001,1,-1,6,80000032,,,231,4406,-4193,26,50,,,,,,
1001001,1,-1,6,80000003,,,241,-350,5232,320,20,,,,,,
1001001,1,-1,6,80000002,,,966,2479,4043,340,20,,,,,,
1001001,1,-1,6,80000003,,,241,2312,-1134,14,20,,,,,,
1001001,1,-1,6,80000002,,,966,1210,-5337,44,20,,,,,,
1001001,1,-1,6,80000003,,,241,-1869,9528,635,20,,,,,,
1001001,3,-1,6,70000039,,,231,-118,-7036,28,,,,,,,
1001001,3,-1,6,70000039,,,231,-1047,3815,304,,,,,,,
1001001,3,-1,6,70000028,,,231,1364,-2864,-4,,,,,,,
1001001,3,-1,6,70000028,,,231,4664,-2428,-4,,,,,,,
1001001,3,-1,1,channel change,,,1896,902,1771,16,20,,,,,,
,,,,,,,,,,,,,,,,,
1001001,3,-1,1,gate of departure,,,1942,-1742,-7288,-17,20,,,,,,
,,,,,,,,,,,,,,,,,
1001001,1,-1,6,11000011,,,231,-1530,-7065,-16,,,,,,,
,,,,,,,,,,,,,,,,,
1001001,1,-1,6,21021000,,,231,-2850,-1450,8,15,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,89100003,,,231,840,-50,-18,,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,89000112,,,231,386,1134,-1,,,,,,,
#1001001,1,-1,6,89000113,,,231,-266,149,-37,,,,,,,
#1001001,1,-1,6,89000123,,,231,2165,1236,9,,,,,,,
#1001001,1,-1,6,89000124,,,231,-1288,1730,70,,,,,,,
#1001001,1,-1,6,89000125,,,231,2490,1192,20,,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,79030101,,,231,-1818,-3264,5,15,,,,,,
,,,,,,,,,,,,,,,,,
#1001001,1,-1,6,89000181,,,231,-1950,-3550,-29,,,,,,,
#1001001,1,-1,6,89000184,,,231,-1818,-3264,5,,,,,,,
,,,,,,,,,,,,,,,,,
#port,,,,,,,,,,,,,,,,,
1001002,1,-1,6,10000101,,,231,31455,7398,46,40,,,,,,
1001002,1,-1,6,10000102,,,231,26562,-5580,-134,,,,,,,
1001002,1,-1,6,10000103,,,236,26757,2480,-15,20,,,,,,
1001002,1,-1,6,10000104,,,231,24136,12,2,,,,,,,
1001002,1,-1,6,10000105,,,231,22906,-928,94,,,,,,,
1001002,1,-1,6,10000106,,,231,26583,-203,-24,,,,,,,
1001002,1,-1,6,10000107,,,231,33065,3613,-2,,,,,,,
1001002,1,-1,6,10000108,,,242,31737,6643,8,20,,,,,,
#1001002,1,-1,6,10000109,,,231,27541,-1640,-90,,,,,,,
1001002,1,-1,6,10000110,,,231,36961,1145,-2,,,,,,,
1001002,1,-1,6,10000111,,,231,32265,4170,23,,,,,,,
1001002,1,-1,6,10000112,,,231,30751,3293,-10,40,,,,,,
1001002,2,-1,6,10000112,,,129,30751,3293,-10,20,,,,,,
1001002,1,-1,6,10000113,,,240,27858,5126,8,20,,,,,,
1001002,1,-1,6,10000114,,,231,25188,-87,10,,,,,,,
1001002,1,-1,6,10000115,,,231,23315,601,-3,,,,,,,
#1001002,1,-1,6,10000116,,,231,28833,5827,22,,,,,,,
1001002,1,-1,6,10000117,,,242,26520,1449,26,20,,,,,,
1001002,1,-1,6,10000118,,,231,30072,-232,-143,,,,,,,
1001002,1,-1,6,10000119,,,231,22711,217,5,,,,,,,
1001002,1,-1,6,10000120,,,244,32282,4443,9,20,,,,,,
1001002,1,-1,6,10000121,,,231,32753,-1507,-135,,,,,,,
1001002,1,-1,6,10000122,,,1894,26587,577,35,20,,,,,,
#1001002,1,-1,6,10000123,,,231,29809,4214,-20,40,,,,,,
,,,,,,,,,,,,,,,,,
1001002,1,-1,1,transporter,,,231,31500,5784,12,30,,,,,,
1001002,1,-1,6,80000025,,,231,28222,2545,-5,50,,,,,,
1001002,1,-1,6,10000096,,,231,29866,5112,-12,10,,,,,,
#1001002,3,-1,6,89000014,,,231,26899,-2677,-142,,,,,,,
1001002,3,-1,6,70000029,,,231,29721,2610,14,,,,,,,
#1001002,1,-1,6,89000009,,,966,28029,2865,-8,20,,,,,,
1001002,1,-1,6,80000002,,,966,28346,2558,-11,20,,,,,,
1001002,1,-1,6,80000003,,,241,27780,2312,55,20,,,,,,
1001002,3,-1,6,70000028,,,231,31698,3238,21,,,,,,,
1001002,3,-1,6,70000040,,,231,30620,6875,4,,,,,,,
1001002,3,-1,1,channel change,,,1896,31014,1594,-160,20,,,,,,
,,,,,,,,,,,,,,,,,
#1001002,1,-1,6,80000026,,,231,28096,2513,-1,40,,,,,,
,,,,,,,,,,,,,,,,,
1001002,3,-1,6,81000002,,,231,35049,3434,-3,10,,,,,,
,,,,,,,,,,,,,,,,,
#1001002,1,-1,6,89000047,,,231,34917,1361,-86,,,,,,,
#1001002,1,-1,6,89000049,,,231,23295,-7045,-63,,,,,,,
#Newly introduced NPC (tentative),,,,,,,,,,,,,,,,,
1001002,1,-1,6,11000001,,,231,29346,4938,4,10,,,,,,
1001002,1,-1,6,11000002,,,231,30237,5467,-2,,,,,,,
1001002,1,-1,6,11000003,,,231,30225,4631,-4,,,,,,,
1001002,1,-1,6,11000004,,,231,28497,2730,-18,,,,,,,
1001002,1,-1,6,11000005,,,231,27537,2443,6,,,,,,,
1001002,3,-1,6,11000006,,,231,31088,3324,-2,40,,,,,,
,,,,,,,,,,,,,,,,,
#1001002,1,-1,6,89100004,,,231,29100,4668,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
#prison,,,,,,,,,,,,,,,,,
1001003,1,-1,6,10000201,,,231,-1049,1789,-4,,,,,,,
1001003,1,-1,6,10000202,,,231,-1583,-706,0,,,,,,,
1001003,1,-1,6,10000203,,,231,-2221,3451,4,,,,,,,
1001003,1,-1,6,10000204,,,231,-1823,5726,4,,,,,,,
1001003,1,-1,6,10000205,,,231,119,6020,0,,,,,,,
1001003,1,-1,6,10000206,,,231,-3225,6481,6,,,,,,,
#1001003,1,-1,6,10000207,,,231,-5341,-1780,4,,,,,,,
#1001003,1,-1,6,10000208,,,231,-645,-41,1,,,,,,,
1001003,1,-1,6,10000209,,,231,-1552,-2260,-1,,,,,,,
1001003,2,-1,6,10000209,,,129,-1552,-2260,-1,20,,,,,,
1001003,2,-1,6,10000210,,,129,-2839,4016,7,20,,,,,,
1001003,1,-1,6,10000211,,,231,-1188,6427,8,,,,,,,
1001003,1,-1,6,10000212,,,231,-1068,6975,8,,,,,,,
,,,,,,,,,,,,,,,,,
#1001003,1,-1,6,89000074,,,231,-4993,-1470,83,,,,,,,
,,,,,,,,,,,,,,,,,
1001003,3,-1,6,70000029,,,231,-606,7,3,,,,,,,
#1001003,1,-1,6,70000037,,,231,-3205,7316,20,50,,,,,,
1001003,3,-1,6,70000039,,,231,-195,3124,-6,,,,,,,
1001003,3,-1,6,70000039,,,231,-2856,5853,7,,,,,,,
1001003,3,-1,6,70000028,,,231,-699,-1649,-4,,,,,,,
1001003,3,-1,1,channel change,,,1896,31,-901,3,20,,,,,,
,,,,,,,,,,,,,,,,,
#commercial district,,,,,,,,,,,,,,,,,
1001004,1,-1,1,mordamus weapon shop,,,237,3989,1191,38,10,,,,,,
1001004,1,-1,1,Voltac store,,,236,6046,240,195,14,,,,,,
1001004,1,-1,1,Sargil Armor Shop,,,238,7743,2115,362,12,,,,,,
1001004,1,-1,1,magic shop junone,,,245,10380,2204,78,16,,,,,,
1001004,1,-1,1,Zydor's Blacksmith,,,240,8201,4763,37,18,,,,,,
1001004,1,-1,6,10000301,,,231,5609,-820,233,15,,,,,,
1001004,1,-1,6,10000302,,,231,4515,1847,35,11,,,,,,
1001004,1,-1,6,10000303,,,231,7790,2916,450,13,,,,,,
1001004,1,-1,6,10000304,,,231,11122,2115,88,17,,,,,,
1001004,1,-1,6,10000305,,,231,8488,5631,35,19,,,,,,
1001004,1,-1,6,10000306,,,231,6053,569,-2,,,,,,,
#1001004,1,-1,6,10000307,,,231,10796,-157,5,,,,,,,
1001004,1,-1,6,10000308,,,231,4268,800,-2,,,,,,,
1001004,1,-1,6,10000309,,,231,8166,1738,156,,,,,,,
1001004,1,-1,6,10000310,,,231,10022,2367,7,,,,,,,
1001004,1,-1,6,10000311,,,231,8349,4572,0,,,,,,,
#1001004,1,-1,6,10000312,,,231,24037,-60,22,,,,,,,
1001004,1,-1,6,10000313,,,231,2758,-608,-4,,,,,,,
#1001004,1,-1,6,10000314,,,231,10362,7717,36,,,,,,,
#1001004,1,-1,6,10000315,,,231,14202,5547,233,,,,,,,
1001004,1,-1,6,10000316,,,231,10740,5503,174,,,,,,,
1001004,2,-1,6,10000316,,,129,10740,5503,174,20,,,,,,
1001004,1,-1,6,10000317,,,231,1504,566,84,,,,,,,
